,OPEN,CLOSE,TRADEDATE
269,69.11,69.0,2016-07-18
270,68.93,70.83,2016-07-19
271,70.9,70.0,2016-07-20
272,70.2,70.0,2016-07-21
273,70.29,70.01,2016-07-22
274,70.0,70.29,2016-07-25
275,70.26,70.48,2016-07-26
276,70.46,70.7,2016-07-27
277,70.66,71.6,2016-07-28
278,71.97,71.25,2016-07-29
279,71.5,70.94,2016-08-01
280,71.34,70.89,2016-08-02
281,71.15,71.99,2016-08-03
282,72.1,72.98,2016-08-04
283,72.98,73.5,2016-08-05
284,73.55,74.2,2016-08-08
285,73.85,74.19,2016-08-09
286,73.8,73.99,2016-08-10
287,73.95,73.2,2016-08-11
288,73.11,73.4,2016-08-12
289,73.79,73.73,2016-08-15
290,73.7,74.0,2016-08-16
291,73.95,76.0,2016-08-17
292,76.0,75.39,2016-08-18
293,75.49,74.65,2016-08-19
294,74.86,75.45,2016-08-22
295,75.02,75.48,2016-08-23
296,75.16,75.27,2016-08-24
297,74.9,75.4,2016-08-25
298,75.02,73.0,2016-08-26
299,73.99,73.85,2016-08-29
300,73.97,75.61,2016-08-30
301,76.05,75.3,2016-08-31
302,75.51,75.7,2016-09-01
303,76.37,76.53,2016-09-02
304,76.8,77.95,2016-09-05
305,78.09,81.25,2016-09-06
306,81.3,80.37,2016-09-07
307,80.31,80.33,2016-09-08
308,80.12,82.44,2016-09-09
309,82.2,80.78,2016-09-12
310,80.9,81.14,2016-09-13
311,81.96,84.0,2016-09-14
312,83.72,84.41,2016-09-15
313,84.83,84.69,2016-09-16
314,84.27,86.25,2016-09-19
315,86.6,86.6,2016-09-20
316,86.8,85.58,2016-09-21
317,85.9,86.7,2016-09-22
318,86.68,88.97,2016-09-23
319,88.5,89.99,2016-09-26
320,90.5,87.0,2016-09-27
321,87.47,86.2,2016-09-28
322,87.0,86.8,2016-09-29
323,86.3,86.6,2016-09-30
324,86.87,86.7,2016-10-03
325,86.7,88.6,2016-10-04
326,89.09,88.6,2016-10-05
327,88.2,92.48,2016-10-06
328,92.89,94.3,2016-10-07
329,94.5,91.55,2016-10-10
330,91.56,91.83,2016-10-11
331,91.9,90.51,2016-10-12
332,90.11,87.01,2016-10-13
333,87.01,86.98,2016-10-14
334,85.1,88.29,2016-10-17
335,88.84,87.4,2016-10-18
336,88.01,87.44,2016-10-19
337,87.39,87.0,2016-10-20
338,86.99,87.27,2016-10-21
339,87.22,86.62,2016-10-24
340,87.65,87.75,2016-10-25
341,88.0,87.34,2016-10-26
342,87.34,87.49,2016-10-27
343,87.79,89.0,2016-10-28
344,88.8,88.6,2016-10-31
345,89.0,88.8,2016-11-01
346,88.85,87.02,2016-11-02
347,86.62,84.75,2016-11-03
348,85.0,81.61,2016-11-07
349,82.42,82.0,2016-11-08
350,80.38,82.3,2016-11-09
351,82.92,84.54,2016-11-10
352,85.0,87.12,2016-11-11
353,88.0,88.4,2016-11-14
354,88.02,89.0,2016-11-15
355,89.01,88.18,2016-11-16
356,88.41,88.01,2016-11-17
357,88.5,88.52,2016-11-18
358,90.0,87.75,2016-11-21
359,88.4,89.34,2016-11-22
360,89.96,89.75,2016-11-23
361,89.98,91.0,2016-11-24
362,91.5,89.7,2016-11-25
363,89.5,90.75,2016-11-28
364,90.81,88.61,2016-11-29
365,89.0,92.49,2016-11-30
366,93.17,92.8,2016-12-01
367,92.65,92.7,2016-12-02
368,92.88,94.12,2016-12-05
369,94.6,93.23,2016-12-06
370,93.5,91.26,2016-12-07
371,91.3,91.59,2016-12-08
372,91.74,92.0,2016-12-09
373,93.6,95.0,2016-12-12
374,95.13,98.7,2016-12-13
375,98.6,99.45,2016-12-14
376,99.0,99.0,2016-12-15
377,99.06,97.41,2016-12-16
378,98.13,97.48,2016-12-19
379,97.5,97.65,2016-12-20
380,97.11,97.6,2016-12-21
381,97.79,96.95,2016-12-22
382,97.1,95.68,2016-12-23
383,95.98,97.09,2016-12-26
384,97.27,96.19,2016-12-27
385,96.19,96.24,2016-12-28
386,96.64,96.1,2016-12-29
387,95.93,97.43,2016-12-30
388,97.5,100.54,2017-01-03
389,100.54,101.1,2017-01-04
390,101.4,101.25,2017-01-05
391,101.58,100.66,2017-01-06
392,101.17,99.07,2017-01-09
393,99.4,101.99,2017-01-10
394,102.0,96.4,2017-01-11
395,98.4,101.95,2017-01-12
396,101.55,101.85,2017-01-13
397,101.5,101.0,2017-01-16
398,101.47,99.3,2017-01-17
399,99.3,100.85,2017-01-18
400,101.08,100.45,2017-01-19
401,100.44,99.7,2017-01-20
402,99.78,102.0,2017-01-23
