,OPEN,CLOSE,TRADEDATE
452,114.5,116.15,2017-04-05
453,115.01,114.99,2017-04-06
454,114.5,111.75,2017-04-07
455,111.7,107.55,2017-04-10
456,106.72,107.55,2017-04-11
457,108.85,104.9,2017-04-12
458,106.09,105.9,2017-04-13
459,105.13,104.35,2017-04-14
460,104.46,107.67,2017-04-17
461,108.0,105.5,2017-04-18
462,105.35,106.5,2017-04-19
463,105.87,109.2,2017-04-20
464,109.36,111.4,2017-04-21
465,112.05,112.36,2017-04-24
466,112.3,114.62,2017-04-25
467,115.25,115.0,2017-04-26
468,114.51,115.79,2017-04-27
469,116.0,115.05,2017-04-28
470,115.4,117.3,2017-05-02
471,117.3,118.2,2017-05-03
472,117.9,114.74,2017-05-04
473,111.6,116.3,2017-05-05
474,116.1,116.73,2017-05-10
475,116.85,115.45,2017-05-11
476,115.11,115.35,2017-05-12
477,109.0,108.9,2017-05-15
478,108.97,105.34,2017-05-16
479,105.06,107.05,2017-05-17
480,106.02,105.75,2017-05-18
481,106.35,102.5,2017-05-19
482,102.64,101.45,2017-05-22
483,101.6,103.43,2017-05-23
484,103.99,102.5,2017-05-24
485,102.93,99.8,2017-05-25
486,98.95,97.58,2017-05-26
487,97.77,100.7,2017-05-29
488,100.85,100.38,2017-05-30
489,100.73,101.0,2017-05-31
490,101.5,100.8,2017-06-01
491,100.8,101.9,2017-06-02
492,102.5,103.14,2017-06-05
493,103.15,101.95,2017-06-06
494,101.89,103.89,2017-06-07
495,104.2,104.0,2017-06-08
496,104.0,106.15,2017-06-09
497,106.2,107.09,2017-06-13
498,106.9,107.5,2017-06-14
499,107.0,102.73,2017-06-15
500,103.43,103.12,2017-06-16
501,103.77,106.9,2017-06-19
502,107.0,105.05,2017-06-20
503,105.05,103.97,2017-06-21
504,103.6,105.57,2017-06-22
505,105.97,106.8,2017-06-23
506,107.58,106.9,2017-06-26
507,106.52,106.52,2017-06-27
508,106.48,108.6,2017-06-28
509,108.97,106.51,2017-06-29
510,106.41,104.33,2017-06-30
511,104.95,105.75,2017-07-03
512,105.62,106.0,2017-07-04
513,106.17,107.6,2017-07-05
514,107.85,109.0,2017-07-06
515,108.62,108.9,2017-07-07
516,109.0,111.64,2017-07-10
517,112.17,111.27,2017-07-11
518,111.43,114.65,2017-07-12
519,114.68,114.13,2017-07-13
520,114.77,111.38,2017-07-14
521,111.6,112.0,2017-07-17
522,112.15,111.0,2017-07-18
523,109.98,113.87,2017-07-19
524,113.99,112.2,2017-07-20
525,112.36,109.9,2017-07-21
526,109.15,110.0,2017-07-24
527,110.32,109.93,2017-07-25
528,110.0,109.89,2017-07-26
529,110.45,109.71,2017-07-27
530,109.98,108.9,2017-07-28
531,109.0,107.05,2017-07-31
532,107.5,109.2,2017-08-01
533,109.3,110.73,2017-08-02
534,110.74,109.42,2017-08-03
535,109.05,109.21,2017-08-04
536,109.87,110.75,2017-08-07
537,110.9,114.95,2017-08-08
538,114.5,115.0,2017-08-09
539,114.76,112.51,2017-08-10
540,112.0,111.92,2017-08-11
541,112.35,114.25,2017-08-14
542,114.13,114.56,2017-08-15
543,114.87,114.0,2017-08-16
544,114.0,111.7,2017-08-17
545,111.11,109.4,2017-08-18
546,110.36,108.09,2017-08-21
547,108.5,107.2,2017-08-22
548,107.2,107.65,2017-08-23
549,107.88,108.25,2017-08-24
550,108.67,107.27,2017-08-25
551,107.19,106.21,2017-08-28
552,105.51,104.84,2017-08-29
553,105.06,105.2,2017-08-30
554,105.51,105.39,2017-08-31
555,105.69,105.25,2017-09-01
556,105.26,107.4,2017-09-04
557,107.99,111.22,2017-09-05
558,110.73,112.51,2017-09-06
559,112.6,113.4,2017-09-07
560,113.3,111.69,2017-09-08
561,111.99,112.4,2017-09-11
562,112.4,112.22,2017-09-12
563,112.36,112.65,2017-09-13
564,112.99,112.49,2017-09-14
565,113.2,113.94,2017-09-15
566,114.1,115.0,2017-09-18
567,115.13,115.3,2017-09-19
568,115.29,116.49,2017-09-20
569,116.5,116.3,2017-09-21
570,116.35,116.03,2017-09-22
571,116.02,115.26,2017-09-25
572,115.26,116.8,2017-09-26
573,116.73,117.1,2017-09-27
574,114.9,114.94,2017-09-28
575,115.46,115.5,2017-09-29
576,115.55,115.67,2017-10-02
577,116.0,117.22,2017-10-03
578,117.2,119.0,2017-10-04
579,119.0,119.43,2017-10-05
580,119.51,119.69,2017-10-06
581,119.71,118.89,2017-10-09
582,118.64,117.35,2017-10-10
583,117.35,117.78,2017-10-11
584,118.22,118.4,2017-10-12
585,118.88,120.49,2017-10-13
586,120.9,121.71,2017-10-16
587,121.71,120.45,2017-10-17
588,120.45,120.47,2017-10-18
589,120.47,119.5,2017-10-19
590,119.93,119.44,2017-10-20
591,119.6,119.28,2017-10-23
592,119.27,120.03,2017-10-24
593,120.69,118.1,2017-10-25
594,118.15,118.0,2017-10-26
595,118.69,118.4,2017-10-27
596,118.77,117.9,2017-10-30
597,117.8,118.02,2017-10-31
598,118.4,118.35,2017-11-01
599,118.35,119.2,2017-11-02
600,119.19,120.31,2017-11-03
601,120.87,125.0,2017-11-07
602,124.79,127.05,2017-11-08
603,127.0,127.81,2017-11-09
604,128.49,126.8,2017-11-10
605,126.02,125.8,2017-11-13
606,125.51,125.51,2017-11-14
607,125.08,124.93,2017-11-15
608,125.05,123.53,2017-11-16
609,123.55,119.5,2017-11-17
610,120.0,123.0,2017-11-20
611,123.0,127.44,2017-11-21
612,127.8,125.78,2017-11-22
613,125.11,124.3,2017-11-23
614,124.02,126.28,2017-11-24
615,126.28,125.28,2017-11-27
616,125.11,126.2,2017-11-28
617,126.38,125.77,2017-11-29
618,125.83,124.25,2017-11-30
619,123.63,122.61,2017-12-01
620,122.03,122.32,2017-12-04
621,122.97,118.1,2017-12-05
622,117.89,119.65,2017-12-06
623,120.0,116.2,2017-12-07
624,116.5,119.37,2017-12-08
625,119.17,121.7,2017-12-11
626,121.9,124.0,2017-12-12
627,123.88,118.0,2017-12-13
628,118.12,121.12,2017-12-14
629,120.9,120.81,2017-12-15
630,120.47,118.0,2017-12-18
631,118.02,114.72,2017-12-19
632,115.1,111.75,2017-12-20
633,111.5,108.9,2017-12-21
634,109.05,110.1,2017-12-22
635,110.49,110.0,2017-12-25
636,110.25,109.01,2017-12-26
637,109.12,109.07,2017-12-27
638,109.29,109.39,2017-12-28
639,109.02,108.97,2017-12-29
640,109.25,109.18,2018-01-03
641,109.16,109.12,2018-01-04
642,109.17,108.25,2018-01-05
643,108.35,109.06,2018-01-09
644,109.25,113.4,2018-01-10
645,113.68,115.3,2018-01-11
646,115.2,113.49,2018-01-12
647,113.44,113.84,2018-01-15
648,113.73,112.97,2018-01-16
649,112.1,112.5,2018-01-17
650,112.88,113.4,2018-01-18
651,113.4,111.5,2018-01-19
652,111.5,113.6,2018-01-22
653,113.7,115.0,2018-01-23
654,114.56,114.8,2018-01-24
655,115.08,116.36,2018-01-25
656,116.36,115.75,2018-01-26
657,115.42,118.2,2018-01-29
658,117.75,117.1,2018-01-30
659,116.99,115.0,2018-01-31
660,115.49,116.7,2018-02-01
661,116.93,115.8,2018-02-02
662,114.76,115.72,2018-02-05
663,114.26,113.6,2018-02-06
664,114.29,113.5,2018-02-07
665,113.5,112.8,2018-02-08
666,111.75,110.5,2018-02-09
667,111.34,110.3,2018-02-12
668,110.98,111.25,2018-02-13
669,111.6,111.2,2018-02-14
670,111.76,110.3,2018-02-15
671,110.5,110.62,2018-02-16
672,110.7,110.56,2018-02-19
673,110.51,111.4,2018-02-20
674,111.1,114.23,2018-02-21
675,114.0,113.68,2018-02-22
676,114.5,115.0,2018-02-26
677,115.0,115.09,2018-02-27
678,114.01,111.85,2018-02-28
679,111.3,114.29,2018-03-01
680,113.6,115.46,2018-03-02
681,116.01,117.0,2018-03-05
682,117.5,119.65,2018-03-06
683,119.43,117.0,2018-03-07
684,117.43,120.97,2018-03-09
685,120.97,118.4,2018-03-12
686,118.5,119.0,2018-03-13
687,118.63,115.57,2018-03-14
688,115.5,117.0,2018-03-15
689,117.27,121.0,2018-03-16
690,120.0,119.5,2018-03-19
691,119.6,118.4,2018-03-20
692,118.61,118.5,2018-03-21
693,118.88,117.88,2018-03-22
694,117.26,119.0,2018-03-23
695,118.76,115.98,2018-03-26
696,116.55,116.42,2018-03-27
697,116.67,116.5,2018-03-28
698,116.76,117.57,2018-03-29
699,117.49,117.0,2018-03-30
700,117.25,116.3,2018-04-02
701,116.48,117.0,2018-04-03
702,117.3,116.5,2018-04-04
703,116.98,117.04,2018-04-05
704,117.06,116.9,2018-04-06
705,116.7,114.0,2018-04-09
706,113.0,114.55,2018-04-10
707,114.6,111.94,2018-04-11
708,112.49,113.13,2018-04-12
709,113.79,112.2,2018-04-13
710,111.83,113.24,2018-04-16
711,114.05,114.05,2018-04-17
712,114.47,115.25,2018-04-18
713,115.6,115.5,2018-04-19
714,115.6,115.99,2018-04-20
715,116.3,113.65,2018-04-23
716,114.79,114.21,2018-04-24
717,114.2,114.45,2018-04-25
718,114.72,116.08,2018-04-26
719,116.2,120.05,2018-04-27
720,120.45,119.67,2018-04-28
721,119.69,120.75,2018-04-30
722,120.27,119.69,2018-05-02
723,119.95,120.98,2018-05-03
724,120.94,120.53,2018-05-04
725,121.2,119.99,2018-05-07
726,119.62,118.52,2018-05-08
