,OPEN,CLOSE,TRADEDATE
409,52.05,53.0,2017-02-01
410,53.75,53.55,2017-02-02
411,53.95,53.35,2017-02-03
412,53.15,53.0,2017-02-06
413,53.4,53.1,2017-02-07
414,53.05,53.0,2017-02-08
415,53.5,54.8,2017-02-09
416,53.75,55.9,2017-02-10
417,55.3,54.95,2017-02-13
418,54.05,55.0,2017-02-14
419,54.7,56.6,2017-02-15
420,58.0,57.4,2017-02-16
421,57.55,58.45,2017-02-17
422,58.65,58.45,2017-02-20
423,58.7,58.35,2017-02-21
424,58.2,58.0,2017-02-22
425,57.9,57.9,2017-02-24
426,58.0,57.6,2017-02-27
427,57.55,55.5,2017-02-28
428,55.5,55.55,2017-03-01
429,55.65,57.1,2017-03-02
430,57.75,57.65,2017-03-03
431,57.75,57.6,2017-03-06
432,57.7,56.8,2017-03-07
433,56.8,56.35,2017-03-09
434,56.05,56.8,2017-03-10
435,57.6,57.2,2017-03-13
436,57.5,57.0,2017-03-14
437,57.05,57.05,2017-03-15
438,57.05,57.15,2017-03-16
439,57.5,59.6,2017-03-17
440,59.95,58.6,2017-03-20
441,58.95,59.0,2017-03-21
442,59.45,59.0,2017-03-22
443,59.35,59.05,2017-03-23
444,58.85,59.3,2017-03-24
445,59.75,57.6,2017-03-27
446,57.0,58.0,2017-03-28
447,57.55,57.4,2017-03-29
448,57.6,58.25,2017-03-30
449,58.95,57.85,2017-03-31
450,58.55,58.3,2017-04-03
451,58.3,58.7,2017-04-04
452,58.95,59.2,2017-04-05
453,59.1,59.05,2017-04-06
454,59.05,59.0,2017-04-07
455,59.0,58.15,2017-04-10
456,57.45,57.5,2017-04-11
457,57.9,56.1,2017-04-12
458,56.0,56.2,2017-04-13
459,57.15,55.75,2017-04-14
460,55.55,57.6,2017-04-17
461,57.15,57.0,2017-04-18
462,57.05,57.15,2017-04-19
463,57.0,58.05,2017-04-20
464,57.55,56.7,2017-04-21
465,57.4,56.05,2017-04-24
466,56.45,57.15,2017-04-25
467,57.0,57.15,2017-04-26
468,57.0,57.0,2017-04-27
469,57.25,57.35,2017-04-28
470,57.05,57.4,2017-05-02
471,57.45,57.0,2017-05-03
472,57.1,57.1,2017-05-04
473,57.15,57.05,2017-05-05
474,56.95,57.0,2017-05-10
475,57.25,56.2,2017-05-11
476,56.25,55.85,2017-05-12
477,56.1,56.3,2017-05-15
478,56.3,55.0,2017-05-16
479,54.7,55.25,2017-05-17
480,55.65,53.85,2017-05-18
481,54.35,52.9,2017-05-19
482,53.35,53.55,2017-05-22
483,54.0,55.4,2017-05-23
484,55.75,54.6,2017-05-24
485,54.45,54.45,2017-05-25
486,54.3,54.5,2017-05-26
487,54.5,54.6,2017-05-29
488,54.7,54.0,2017-05-30
489,54.0,53.25,2017-05-31
490,54.3,52.65,2017-06-01
491,53.05,52.6,2017-06-02
492,52.95,52.8,2017-06-05
493,52.85,52.75,2017-06-06
494,52.6,51.0,2017-06-07
495,51.4,50.5,2017-06-08
496,50.45,50.7,2017-06-09
497,51.0,50.65,2017-06-13
498,50.65,50.5,2017-06-14
499,50.1,50.05,2017-06-15
500,50.05,49.9,2017-06-16
501,50.35,50.05,2017-06-19
502,50.45,50.1,2017-06-20
503,50.35,50.35,2017-06-21
504,50.45,50.35,2017-06-22
505,50.85,51.0,2017-06-23
506,52.45,50.8,2017-06-26
507,51.3,50.4,2017-06-27
508,50.4,50.8,2017-06-28
509,50.9,51.05,2017-06-29
510,50.8,51.65,2017-06-30
511,51.65,50.55,2017-07-03
512,51.75,51.35,2017-07-04
513,51.35,51.25,2017-07-05
514,51.4,50.6,2017-07-06
515,50.55,50.5,2017-07-07
516,51.0,51.5,2017-07-10
517,51.4,51.45,2017-07-11
518,51.45,51.4,2017-07-12
519,51.45,51.55,2017-07-13
520,51.5,53.55,2017-07-14
521,53.75,54.0,2017-07-17
522,53.15,53.3,2017-07-18
523,53.15,53.2,2017-07-19
524,52.8,52.6,2017-07-20
525,52.15,51.4,2017-07-21
526,51.95,51.95,2017-07-24
527,51.9,50.9,2017-07-25
528,50.8,51.4,2017-07-26
529,51.4,52.0,2017-07-27
530,51.3,51.8,2017-07-28
531,51.75,51.65,2017-07-31
532,51.3,51.85,2017-08-01
533,52.1,52.5,2017-08-02
534,52.2,52.05,2017-08-03
535,52.4,53.35,2017-08-04
536,52.95,53.95,2017-08-07
537,53.5,54.05,2017-08-08
538,53.85,52.5,2017-08-09
539,53.55,53.85,2017-08-10
540,53.0,52.8,2017-08-11
541,52.5,52.3,2017-08-14
542,52.3,52.3,2017-08-15
543,52.4,53.2,2017-08-16
544,52.85,54.1,2017-08-17
545,54.8,53.25,2017-08-18
546,52.25,53.45,2017-08-21
547,53.5,53.0,2017-08-22
548,53.85,52.0,2017-08-23
549,52.15,53.45,2017-08-24
550,53.15,53.5,2017-08-25
551,54.05,54.65,2017-08-28
552,54.25,53.8,2017-08-29
553,53.4,53.25,2017-08-30
554,53.6,53.9,2017-08-31
555,53.9,53.35,2017-09-01
556,53.85,52.9,2017-09-04
557,52.7,52.35,2017-09-05
558,52.1,52.3,2017-09-06
559,52.65,52.4,2017-09-07
560,52.7,52.4,2017-09-08
561,52.15,52.25,2017-09-11
562,52.4,53.1,2017-09-12
563,53.2,52.7,2017-09-13
564,52.9,52.5,2017-09-14
565,52.1,52.85,2017-09-15
566,52.45,52.8,2017-09-18
567,52.75,52.9,2017-09-19
568,53.2,53.7,2017-09-20
569,53.35,53.85,2017-09-21
570,53.55,53.5,2017-09-22
571,52.95,53.4,2017-09-25
572,53.8,54.0,2017-09-26
573,53.7,53.85,2017-09-27
574,54.05,54.15,2017-09-28
575,54.85,54.0,2017-09-29
576,54.05,53.0,2017-10-02
577,52.75,52.9,2017-10-03
578,53.35,52.7,2017-10-04
579,53.1,52.4,2017-10-05
580,52.25,52.95,2017-10-06
581,53.05,53.25,2017-10-09
582,53.0,53.2,2017-10-10
583,53.15,53.3,2017-10-11
584,53.2,53.9,2017-10-12
585,57.55,57.1,2017-10-13
586,57.1,56.3,2017-10-16
587,56.15,55.75,2017-10-17
588,55.55,57.6,2017-10-18
589,57.7,56.65,2017-10-19
590,56.5,56.2,2017-10-20
591,56.55,57.5,2017-10-23
592,57.65,56.9,2017-10-24
593,57.65,59.9,2017-10-25
594,58.7,59.15,2017-10-26
595,59.0,57.85,2017-10-27
596,58.0,57.65,2017-10-30
597,57.05,57.85,2017-10-31
598,57.75,57.7,2017-11-01
599,58.0,57.0,2017-11-02
600,57.45,57.75,2017-11-03
601,57.05,57.75,2017-11-07
602,57.7,58.0,2017-11-08
603,57.6,58.85,2017-11-09
604,59.6,58.5,2017-11-10
605,58.5,58.0,2017-11-13
606,57.95,56.65,2017-11-14
607,56.7,55.45,2017-11-15
608,55.75,56.1,2017-11-16
609,56.85,55.65,2017-11-17
610,55.2,55.2,2017-11-20
611,55.4,54.3,2017-11-21
